"Translation.Start","Translation.Stop","Transcription.Start","Transcription.Stop","Synonym","Product","Dawn0-1","Dawn0-2","Dawn0-3","Dawn0","Dusk0-1","Dusk0-2","Dusk0-3","Dusk0","MidDark1-1","MidDark1-2","MidDark1-3","MidDark1","Dawn1-1","Dawn1-2","Dawn1-3","Dawn1","MidLight1-1","MidLight1-2","MidLight1-3","MidLight1","Dusk1-1","Dusk1-2","Dusk1-3","Dusk1","MidDark2-1","MidDark2-2","MidDark2-3","MidDark2","Dawn2-1","Dawn2-2","Dawn2-3","Dawn2","MidLight2-1","MidLight2-2","MidLight2-3","MidLight2","Dusk2-1","Dusk2-2","Dusk2-3","Dusk2","Dark24-1","Dark24-2","Dark24-3","Dark24","Light24-1","Light24-2","Light24-3","Light24"
6427454,6427885,6427454,NA,"Npun_F5191","hypothetical protein",24425,15823,2207,32,12884,7881,10620,24,8642,11641,9510,22,9750,7748,3980,16,7768,8569,6942,17,9485,11517,8866,23,5214,4866,5784,12,4671,3263,3380,8,3504,3613,5713,9,7777,4512,5609,13,1338,2746,2884,5,3212,5479,4316,10
6431374,6428156,6431580,6428136,"Npun_R5192","hypothetical protein",9374,8149,4384,2,10472,17201,8836,3,3907,5645,2873,1,4712,2483,3112,1,9765,7655,8925,2,6632,6793,5058,1,5976,8997,9311,2,6041,5610,5692,1,13538,35522,13887,6,12441,13234,19134,4,7393,11954,5265,2,66180,128720,76265,28
6431816,6433300,6431816,6433300,"Npun_F5193","integral membrane sensor signal transduction histidine kinase",54992,68711,49764,38,52306,57423,51356,36,52650,68121,63924,41,74328,74446,75729,50,59647,73417,71457,45,60793,64107,60035,41,61053,66818,59050,41,63288,68873,56997,42,62533,58619,47079,37,73550,72223,61554,46,65577,83059,80955,51,68413,45619,43688,35
6433576,6434310,6433576,6434310,"Npun_F5194","hypothetical protein",647327,1276557,1208681,1420,85531,69441,41438,89,343558,688676,589923,735,1211696,1170281,1466329,1745,360171,212094,265839,380,374510,340272,442760,524,1184812,804546,914781,1317,1723789,1502980,1424911,2109,778593,548968,651366,897,236719,224119,187239,293,2198163,2226382,2577134,3175,298783,225074,208305,332
6435420,6434347,6435518,6434311,"Npun_R5195","hypothetical protein",42847,99739,53560,60,16578,13173,9839,12,24592,57896,48079,40,82963,74501,48391,63,37200,24027,26967,27,24665,22870,22091,21,66048,45564,51662,50,104759,79789,63582,77,49262,37886,26516,35,18538,20977,16972,17,70463,59069,79836,64,56400,45523,28661,40
6436148,6435519,6436152,6435519,"Npun_R5196","hypothetical protein",15471,25490,0,21,20710,19272,20307,31,17299,19289,23919,32,20126,20937,21148,32,19722,20028,19734,31,22271,21856,20985,34,25477,23605,23262,38,20308,23754,19408,33,18667,22203,10930,27,19111,18785,24214,32,25890,26375,24619,40,19133,18424,19613,30
6436346,6436942,6436322,6436942,"Npun_F5197","hypothetical protein",264444,310335,228869,448,151645,145394,158401,254,200401,269163,247728,400,317865,285510,353512,534,159723,190764,212692,314,166987,167344,158202,275,211879,201142,211666,348,253048,282148,253725,440,118989,123754,130435,208,165795,143712,149113,256,203257,231472,279763,398,136554,110593,115975,202
6437143,6437625,NA,NA,"Npun_F5198","hypothetical protein",5720,3507,0,6,2157,532,2666,3,2217,4385,4209,7,3294,3486,1888,5,1764,2616,2087,4,2502,2517,2065,4,2019,3287,2815,5,3339,2916,3382,6,1335,1304,1857,3,3671,1873,2169,5,2181,3966,4491,7,1523,1278,2444,3
6440410,6437645,NA,NA,"Npun_R5199","hypothetical protein",33871,24644,17834,9,14548,21492,15289,6,17859,15223,20174,6,20173,16008,21374,6,10567,12283,13226,4,12709,11122,10138,4,10571,15224,15291,4,19198,18125,16120,6,5427,7260,7950,2,12599,11452,11789,4,17894,25149,29611,8,9325,8537,10762,3
6441192,6440479,NA,NA,"Npun_R5200","XRE family transcriptional regulator",8095,7771,33137,22,5194,10056,9637,11,10254,7728,7977,12,5290,11150,7136,11,7360,7445,7724,10,12553,8661,6452,12,12415,10726,15743,18,16286,16178,18717,23,6863,9087,15309,14,10259,10464,13280,15,16128,23890,21410,28,7459,10030,10313,12
6441596,6441189,6441596,NA,"Npun_R5201","hypothetical protein",13139,10410,912,19,3566,7009,6964,14,6369,9145,8624,19,12938,16288,12181,33,4602,4949,8958,15,4565,5308,3977,11,7763,8583,7717,19,10276,16111,10065,29,3520,3648,7522,12,6732,4988,4647,13,10039,10238,15506,29,4115,3957,5585,11
6443576,6441891,6443576,6441891,"Npun_R5202","lysyl-tRNA synthetase",172580,148347,109152,85,176933,191939,203575,113,176248,125990,143573,88,165342,169917,188436,103,166692,133008,151050,89,149804,144437,184135,94,131129,156891,153524,87,139091,156296,165213,91,117454,132307,105864,70,115172,133727,141937,77,117214,121847,123186,71,121129,125139,139684,76
6444763,6444401,6444984,6444348,"Npun_R5205","hypothetical protein",8905,13751,1883,22,22270,21029,25503,63,10503,8937,9820,26,9641,11672,12660,31,20043,16158,20046,51,14087,15198,16908,42,11008,10341,9677,28,12479,11274,10763,31,10814,13301,16072,36,15409,16671,17972,45,10797,12566,8948,29,10172,10374,12509,30
6446250,6445288,6446364,6445288,"Npun_R5206","peptidase M48, Ste24p",298316,219968,134167,225,175408,114895,128675,145,160287,274575,275048,245,289038,251164,270954,280,213693,273192,243085,252,210045,207737,177688,206,242036,233802,220961,241,258251,250302,217608,251,169209,156947,168657,171,213881,190001,157122,194,184036,181330,208915,198,152758,129473,121196,139
6446405,6447973,6446405,6448008,"Npun_F5207","ATP-dependent DNA helicase DinG",200661,262853,255091,152,179401,215199,217894,130,229211,229342,220410,144,251413,261210,269923,166,169272,185501,187117,115,190448,182336,171943,115,217717,230879,231791,144,214459,257239,234907,150,185821,190419,121398,105,178894,200582,196755,122,246188,223506,221823,146,126463,152978,164748,94
6448180,6448395,6448176,6448404,"Npun_F5208","hypothetical protein",81848,61243,10918,237,87784,31808,66854,287,73307,114401,98878,442,118747,117367,79103,486,132601,142135,114248,600,108639,100346,94166,467,91919,69529,67800,353,59649,49884,47952,243,95200,81561,101030,428,80301,68474,58788,320,46334,39807,45355,202,47198,30589,41002,183
6448668,6448405,6448668,6448405,"Npun_R5209","hypothetical protein",39520,45481,38287,155,47275,32027,48578,161,56839,66888,66997,240,56300,61252,36753,194,63445,60600,50415,220,60462,50483,56388,211,55546,37329,43772,172,34679,31349,31988,123,52967,42892,26416,154,35395,33649,37938,135,25973,17051,21094,80,21701,17233,19477,73
6449897,6448848,6449908,6448669,"Npun_R5210","hypothetical protein",45591,41174,43466,41,47259,57706,44443,47,56348,53743,51851,51,53319,52039,49748,49,40940,46494,47193,42,39181,44534,49277,42,36869,40050,39589,36,31027,32322,35078,31,31093,31755,22604,27,39423,46669,41932,40,30618,27499,32033,28,28149,25919,25013,25
6450283,6449951,NA,NA,"Npun_R5211","hypothetical protein",11760,13801,12507,38,7025,12610,12050,31,15370,12886,11309,39,8787,10222,10822,29,8690,11515,7222,27,7834,10263,9576,27,8783,6781,8811,24,8442,9130,9896,27,4979,5991,8114,19,9775,8273,12119,30,11132,12478,11414,35,6034,5400,6081,17
6450835,6451458,NA,6451458,"Npun_F5212","hypothetical protein",50754,50797,26162,68,21748,19033,24172,34,24199,28795,28405,43,30611,36717,35259,54,23644,24698,24043,38,20997,20214,18376,31,20203,20075,18654,31,27709,26934,19873,39,12145,13076,21138,24,17645,17325,17448,28,35769,37718,49388,65,10144,9499,12320,17
6451893,6452138,6451849,6452323,"Npun_F5213","photosystem I subunit VII",226558,146193,73572,604,630931,299631,509168,1950,286280,436215,390420,1508,323100,358112,284584,1308,1397814,1410024,1134693,5342,760931,814717,777695,3188,345954,259891,224965,1125,172455,143462,136893,613,805114,576673,1219400,3524,528344,343942,352713,1659,104892,116383,105999,443,291407,194426,220999,957
NA,NA,6452324,6452406,"predicted RNA","-",19057,20208,7828,189,59626,70018,79884,841,29059,40642,32498,410,16313,19084,14612,200,147679,160922,109741,1680,76697,82501,76644,947,62337,40322,38126,565,25207,15262,22518,252,122838,107781,44210,1103,61881,46278,52431,644,27229,22763,15564,263,34312,52050,48412,541
6452531,6454411,6452520,6454411,"Npun_F5214","glucosamine--fructose-6-phosphate aminotransferase",221913,255334,313037,140,218274,264378,240569,128,333297,275843,291345,159,337283,326938,363701,182,215925,202588,215510,112,243677,237461,279057,134,336816,359398,402452,194,354954,368091,452564,208,241580,271472,321218,147,240618,281431,269218,140,335469,340512,330124,178,246030,333422,330803,161
6454677,6456350,NA,NA,"Npun_F5215","hypothetical protein",21215,28161,40994,17,21108,36985,21951,15,25621,17458,16529,11,12747,13592,22187,9,13434,17065,17194,9,18131,16982,18777,10,25204,27700,35033,17,30485,27509,40324,19,14567,18470,20671,10,18476,16047,24148,11,42843,46300,30799,23,23694,51102,37068,22
6457749,6456454,6457752,6456454,"Npun_R5216","hypothetical protein",108036,193175,159593,118,79317,124738,102481,78,84651,103058,95669,72,111507,153537,156272,108,71380,81629,97101,64,86414,84855,88705,66,159558,128506,172421,118,140599,159594,191771,126,96518,103288,107662,79,82751,87371,114788,73,348531,288245,211960,218,62346,123876,116498,77
6458884,6457964,6459071,6457964,"Npun_R5217","50S ribosomal protein L11 methyltransferase",18179,11498,11801,15,60450,74415,81457,78,20939,17879,20473,21,10995,14135,14657,14,68475,66371,65674,72,50665,53039,52846,56,17187,16974,19669,19,10865,13366,12585,13,49585,61740,39836,54,52086,54485,67730,63,31609,21092,22021,27,34708,46753,58160,50
6460652,6459072,6460676,6459072,"Npun_R5218","D-3-phosphoglycerate dehydrogenase",223049,247504,228575,147,1646236,1336702,1691935,985,414016,403904,422588,261,292278,274924,323827,187,1748540,1664638,1551601,1046,1345047,1340554,1468017,875,402166,399717,405767,254,240792,265811,274887,164,1679748,1763628,1334642,1007,1400969,1595804,1482050,944,441730,419611,396833,265,1036897,905842,1049773,630
6461277,6462080,6461277,6462178,"Npun_F5219","hypothetical protein",46998,59890,58681,68,56426,86856,86351,95,65037,46738,41950,63,46140,55745,43306,60,43022,38703,38954,50,27117,37515,42990,44,30818,30446,41250,42,28017,49144,48494,52,35978,45801,80055,67,38285,41592,48636,53,38271,42981,39937,50,25666,38089,40451,43
6463789,6462179,NA,NA,"Npun_R5220","PAS/PAC sensor-containing diguanylate cyclase",18412,18711,23248,12,21215,31390,28977,16,19915,18108,17277,11,15603,18743,15700,10,17308,18179,20450,11,18744,20800,23577,13,13442,19862,17392,10,14931,17409,16476,10,18831,17178,11566,9,20133,19706,23707,13,18190,19043,21099,12,14444,18347,18748,10
6464824,6463928,NA,NA,"Npun_R5221","histidine triad (HIT) protein",8088,11579,18540,14,7359,10733,14326,12,10624,7255,5061,8,6148,6379,10299,8,7453,6408,8226,8,8403,7674,10532,9,9138,12401,13620,13,9982,11569,15597,13,9408,11014,2792,8,9480,9344,13808,12,13620,13908,11954,14,9645,13286,11670,12
6465645,6464845,6465645,6464825,"Npun_R5222","hypothetical protein",36610,42095,30812,45,32193,30807,42555,43,35231,33787,30955,41,32333,36626,41152,45,33045,36870,37241,44,38475,41622,42199,50,43060,46519,50687,58,46374,54220,50901,63,35477,43416,43807,51,37879,41784,48348,53,47290,51037,44659,59,34634,34985,38123,44
6466087,6467208,NA,NA,"Npun_F5224","hypothetical protein",8200,8961,17863,10,3558,12556,13951,8,6810,4781,6770,5,5695,6124,8906,6,7123,8022,9353,7,8881,7766,10866,8,5405,5275,8555,5,4959,9967,10381,7,5453,5683,8393,5,9782,5842,14175,8,12635,14398,14318,12,8025,12069,13599,10
6467798,6468883,NA,NA,"Npun_F5226","methylated-DNA--protein-cysteine methyltransferase",14355,12760,9093,11,11913,5829,9933,8,12840,11640,10048,10,11646,8727,9396,9,9307,10449,10628,9,8963,7642,10153,8,8165,9872,7779,7,8280,11775,10235,9,7433,5747,5777,5,10595,8173,7976,8,8368,9162,11550,8,5701,4957,4521,4
6468867,6469505,NA,NA,"Npun_F5227","HhH-GPD family protein",6828,7542,3766,9,4414,5461,4835,7,8019,4858,5019,9,5495,6786,4903,8,3764,3453,4508,6,3329,3947,4648,6,4197,4524,4302,6,4800,4174,3319,6,2649,3041,3519,4,4167,3389,4950,6,2166,4029,4610,5,2513,4157,2482,4
6469568,6470566,NA,NA,"Npun_F5228","hypothetical protein",8848,4673,0,4,7097,5909,6349,6,6943,6041,4980,5,3631,5595,3864,4,5618,6281,4699,5,4844,4262,4047,4,4844,4990,5121,4,4995,6467,5673,5,3352,3612,6915,4,4943,4598,5128,4,6278,6129,4280,5,3988,5291,4465,4
6471511,6470672,NA,6470648,"Npun_R5229","diaminopimelate epimerase",30189,19572,8357,23,58348,36353,48311,56,29579,27555,25257,32,24309,26392,21677,28,46956,47850,45964,55,33983,34808,40455,43,13335,16093,12401,16,12332,16034,15380,17,40538,34420,38709,45,30708,34152,30629,37,8198,11274,13536,13,25854,25816,29543,32
6471485,6471799,NA,6471801,"Npun_F5230","hypothetical protein",15302,12206,0,29,7152,5252,10178,23,7504,6977,7182,22,8361,9324,4570,23,12377,12126,12536,39,10261,12320,9872,34,10238,18019,15969,46,15155,12452,11762,41,11630,14932,6504,34,11853,11538,15129,40,9321,10069,6516,27,26160,50828,34611,118
6473150,6471948,NA,NA,"Npun_R5231","3-dehydroquinate synthase",45901,32179,18805,26,26955,13994,16826,16,25001,21120,22623,19,27268,20815,20732,19,20656,20739,21498,17,16202,17358,12859,12,18431,21830,19385,16,21894,17692,18868,16,14918,14890,11166,11,14676,12316,16947,12,16247,18042,15852,13,18025,22125,17697,16
6473624,6474487,6473624,6474567,"Npun_F5232","hypothetical protein",149501,88994,60623,115,197022,110191,156546,178,149630,110912,130591,150,97917,82513,94210,105,159307,168394,157744,187,136650,135633,124140,152,86017,78927,71062,91,75433,62353,68342,79,116242,108295,88613,120,111054,105782,100000,122,51951,60752,47697,61,100000,77796,90299,103
6474589,6475497,6474582,6475518,"Npun_F5233","TatD-related deoxyribonuclease",82562,51594,59329,70,137714,160942,177397,174,81843,52885,57027,70,47145,49311,46889,52,107227,101250,114126,118,79402,71766,70021,81,41270,42975,50656,49,34796,42366,49513,46,96332,100889,93567,106,75295,75217,82918,85,32723,42544,34808,40,72383,70606,88957,85
6475628,6476509,6475608,6476509,"Npun_F5234","UbiA prenyltransferase",91155,51663,33402,66,107288,83515,97085,108,55189,47891,60945,61,46188,48390,20173,43,94210,99332,97600,110,68338,66470,49571,69,40229,43270,37422,45,37679,34641,42586,43,74062,64619,54434,72,59383,52821,55986,63,39371,37378,45516,46,60734,48934,70332,68
6476657,6477880,NA,NA,"Npun_F5235","hypothetical protein",16749,9432,4561,8,22823,23882,31400,21,14823,7424,8879,8,6610,8512,5835,5,18022,17342,18383,14,13320,9753,9455,8,7072,7044,8492,6,8925,7803,10706,7,15196,13731,8393,10,11276,11687,13454,9,13089,13925,10429,10,10996,18806,18138,13
6477896,6479269,6477881,6479477,"Npun_F5236","type I phosphodiesterase/nucleotide pyrophosphatase",25287,19077,29046,17,55280,52290,58691,40,28267,16344,21888,16,14562,17522,15647,11,41271,37185,46480,30,30632,27832,27537,20,14728,14749,16909,11,13688,14204,18797,11,26120,33718,11769,17,25677,24831,31354,19,19852,18324,19936,14,26892,23687,37219,21
6479478,6480971,6479478,6480971,"Npun_F5237","catalase domain-containing protein",83273,69740,41759,43,144576,97928,129844,83,89537,80657,85312,57,83726,83982,77192,54,115076,85473,85602,63,107116,122986,130795,80,49797,68869,57359,39,62493,59046,51956,38,66758,65100,63511,43,92824,110836,96953,67,46097,47355,47611,31,90978,76196,95978,58
6486074,6484899,6486226,6484824,"Npun_R5240","hypothetical protein",25198,31971,21159,22,35951,31838,34369,28,28734,38527,40709,30,34561,33803,32263,28,38261,42232,37296,33,41341,45115,36526,34,47614,35018,39146,34,34391,28246,27253,25,34127,29406,35701,28,44396,41682,40412,35,44495,35438,42500,34,28881,28670,29495,24
6486659,6486231,NA,NA,"Npun_R5241","hypothetical protein",1092,284,4532,4,505,1239,280,1,1139,585,632,1,976,1134,1658,2,646,1249,1785,2,1152,475,1722,2,666,1089,1203,2,548,703,374,1,371,574,2724,2,674,774,1055,1,616,586,1044,1,509,340,1516,1
6487025,6487480,6487013,6487485,"Npun_F5242","hypothetical protein",84641,56172,58593,145,380985,370402,363347,814,104366,96749,97404,218,87103,91814,99102,203,415541,369741,417107,878,273069,278582,363901,669,84424,88008,89380,191,63522,69649,78967,155,305177,278548,260619,617,257122,225372,251421,536,55811,67196,71895,142,243339,255679,307873,589
6487614,6488723,NA,6488723,"Npun_F5243","FAD dependent oxidoreductase",34872,31531,7945,22,65887,28706,47624,42,46712,41743,48385,41,41536,37621,39248,35,49203,49408,46213,43,42583,47244,50852,42,28920,30021,24579,25,25313,23771,23093,21,25663,25029,27199,23,38876,40427,38936,35,22186,27317,21779,21,28241,17291,23843,20
6488841,6489692,NA,NA,"Npun_F5244","alpha/beta hydrolase fold protein",23252,10628,9652,17,43669,31056,43291,46,32574,25513,27121,33,16254,14356,10154,15,45451,41270,26048,44,29032,29484,27393,33,11978,13013,12705,14,15688,13538,13608,16,21701,22779,8130,20,27545,26225,29568,32,8075,13311,8108,11,20327,16838,18550,21
6489881,6490462,6489754,6490501,"Npun_F5245","hypothetical protein",116810,123830,48646,165,256239,193637,212812,379,156027,141706,166999,266,115857,120874,97983,191,236885,253223,235183,415,250564,235165,250219,421,145341,154222,162579,264,150163,132778,170676,259,264913,303622,153547,413,252543,276141,294364,471,204899,212048,159693,330,239273,222931,222362,392
6491410,6490502,6491421,6490502,"Npun_R5246","peptidoglycan binding domain-containing protein",144632,163113,246409,203,257835,435213,394367,398,210310,168520,168823,200,174329,207394,169493,202,388410,439333,416617,456,504821,460213,508852,540,289064,281337,305464,321,269584,277981,331040,322,648788,775416,962321,875,506070,536364,631155,613,357832,397379,299991,386,469965,571022,566168,589
6492386,6491907,6492386,6491667,"Npun_R5247","hypothetical protein",45066,73699,53972,119,86076,88529,119607,204,61178,74772,74847,146,57808,52886,52612,113,76698,88198,75287,166,89401,88544,86513,183,71098,63459,70921,142,66458,61565,59356,130,67279,64631,45417,123,98182,86092,82993,185,77212,60893,61736,138,68568,53374,68242,132
6492594,6493892,6492594,6493916,"Npun_F5248","hypothetical protein",389036,468348,322778,302,234601,204206,214427,167,309077,392010,408765,284,463680,461867,518147,370,251205,290593,304767,217,262931,267408,274630,206,408418,388720,383338,302,496353,498030,486960,380,258159,247351,250703,194,243896,223173,240467,181,354850,398145,454527,309,189417,123185,166986,123
6495186,6494032,6495186,6494032,"Npun_R5249","SpoIID/LytB domain-containing protein",230957,226403,150441,175,198204,211381,211783,179,162098,185351,187128,154,221147,201705,220622,185,200623,210386,206354,178,156576,159665,140387,131,154080,179246,153136,140,175469,198001,180268,159,140612,155432,150455,128,157486,173621,147994,138,129175,146414,150967,123,111863,90241,108565,89
6497622,6495406,6497694,6495386,"Npun_R5250","lipopolysaccharide biosynthesis protein",115058,146345,115067,56,93078,152115,99540,51,90079,84427,90518,39,77202,76084,78652,34,59371,65598,64295,28,88451,85901,75121,37,83058,95037,95054,41,74808,78358,68687,33,64401,64117,55425,27,90484,99502,108912,44,78199,73459,70626,33,44935,66244,73787,27
6499135,6498176,6499135,6498176,"Npun_R5251","ribonuclease Z",132921,148652,99028,132,63396,57213,71419,66,94291,126358,111919,115,149390,158188,151190,159,85138,98215,89128,94,101587,102355,95370,103,120365,123211,122058,126,162099,162224,140805,161,72065,72445,66052,73,93437,89716,80112,91,103413,136180,164882,140,67044,40631,48859,54
NA,NA,6499403,6499285,"Npun_r080","5S ribosomal RNA",22094,34071,57916,319,40655,33859,25826,281,34923,65843,33112,375,55509,50056,119872,631,7149,5951,8616,60,3757,5589,6228,43,4165,4434,7810,45,5320,33481,15414,151,6253,4495,69041,223,6506,5412,6458,51,8100,9555,13993,88,3867,7215,6895,50
NA,NA,6502352,6499464,"Npun_r081","23S ribosomal RNA",100308725,441695761,5382826780,683608,286509604,600975365,414421372,150214,734873109,502331910,275685779,174557,418560452,580693294,930787239,222688,22916968,16972232,19680362,6873,21596392,24799958,37217322,9647,35967719,27855433,58227197,14082,29543678,127287359,105909873,30315,26219741,38308696,1602733651,192368,30769087,25599223,51699343,12468,57055553,65384707,41909045,18962,14781840,82164072,47018034,16610
NA,NA,6502685,6502610,"Npun_r082","Ala tRNA",25581,10730,0,159,12980,2822,8126,104,5510,11825,11471,126,14656,10927,8320,148,12056,12542,9243,148,7050,8168,7974,101,7633,6254,5202,83,9884,7257,6519,103,4957,3284,5721,61,5947,5220,2784,61,4798,5436,7855,79,2383,1056,908,19
NA,NA,6502841,6502765,"Npun_r083","Ile tRNA",26402,9434,16774,227,13561,5142,7381,112,7958,13836,10455,139,13296,10241,11034,149,14332,14386,11460,173,6513,8581,7908,99,6041,5532,4976,71,7681,6813,5399,86,5491,3075,5721,61,5827,4087,3818,59,5832,4456,7398,76,3370,2914,2565,38
NA,NA,6504461,6502973,"Npun_r084","16S ribosomal RNA",11998944,61623470,1613067245,377588,46990299,107589221,58544241,47710,107467640,76097191,28518227,47477,48461894,65430518,190442828,68129,3537717,2032399,5311931,2436,1512274,3286678,3219870,1795,1701363,2211986,1827696,1285,1712932,13922020,4260688,4453,1297814,1159319,202525513,45888,1681497,1240620,2158315,1137,920102,1902310,6607365,2110,2127832,5494536,2399537,2243
6504777,6505643,6504462,6505708,"Npun_F5252","nicotinate-nucleotide pyrophosphorylase",63835,72946,181665,122,43302,71771,46211,62,61847,66047,53572,69,66723,70802,92889,88,28076,37527,40517,40,31775,38259,38011,41,52012,49470,57908,61,51067,85200,70562,79,24034,28142,36943,34,41205,33902,40028,44,69748,72890,88608,88,31314,37418,38207,41
6507619,6505847,NA,NA,"Npun_R5253","integral membrane sensor signal transduction histidine kinase",24888,15186,4561,8,16156,14089,19711,9,19079,16271,13852,9,11299,10713,13157,6,9779,12140,11119,6,12132,11650,10001,6,11894,12407,11596,6,13380,14616,12990,7,6457,10416,7506,4,12977,12368,12607,7,12486,14068,14113,7,9693,11080,11506,6
6508674,6507616,NA,NA,"Npun_R5254","phosphonate ABC transporter periplasmic phosphonate-binding protein",8345,8611,4502,6,5425,5969,7006,5,7961,7495,7436,7,4111,4983,4876,4,7467,6529,8091,6,8081,7195,6824,6,7091,8679,7513,7,5964,7357,7019,6,7359,10241,6056,7,5911,4481,8530,5,8950,7639,8797,7,10375,15233,11457,11
6510254,6509079,NA,NA,"Npun_R5255","hypothetical protein",17470,18778,13566,14,25908,25843,27470,22,18741,16611,19746,15,16935,18995,17865,15,27832,28373,25160,23,21420,24795,23715,19,16602,17419,16931,14,14672,17700,14042,13,20464,20566,25181,18,26104,24534,22836,20,16675,18896,19994,15,23593,17277,19387,17
6511329,6510544,6511329,6510544,"Npun_R5256","hypothetical protein",21751,22235,22012,27,24232,24743,27991,32,28747,27149,22303,33,19571,20010,21720,25,27626,28622,30858,36,31021,27092,27651,36,27203,34102,29861,38,26505,26602,21154,31,27785,29272,20015,32,31458,27368,30362,37,20376,22684,18118,25,25797,26425,22329,31
6512031,6511462,6512031,6511336,"Npun_R5257","Rieske (2Fe-2S) domain-containing protein",49345,55286,2530,62,53480,54411,47566,90,36326,52801,43359,77,46891,57269,46121,87,59057,66071,71847,115,58559,60273,55867,102,62706,56362,52889,100,43681,54916,43734,83,74069,63398,98469,137,55329,56453,53611,96,49711,52524,58982,94,49554,56646,58435,96
6512169,6512675,NA,NA,"Npun_F5258","hypothetical protein",1342,2696,0,2,612,1538,1777,2,2378,1669,2039,4,1029,1209,3596,3,1198,948,1381,2,1698,1506,806,2,1687,1761,2045,3,1570,2949,2282,4,1577,2067,1278,3,1630,1096,1791,2,2013,1537,3199,4,1916,2575,2194,4
6513020,6513355,6512998,6513355,"Npun_F5259","hypothetical protein",186596,366423,1719040,2254,10703,49203,22085,81,221193,168637,94492,480,226367,424161,327528,970,11355,6750,11500,29,29327,34563,60996,123,152412,113599,237079,499,134069,347191,367586,842,40384,37831,97922,174,26060,24906,32519,82,257851,161474,197483,611,24150,103644,84300,210
6513484,6514221,6513356,6514225,"Npun_F5260","hypothetical protein",44354,98143,59682,91,16339,22473,14378,24,45389,74219,57774,80,62106,66977,81470,95,27977,16738,19618,29,30585,30395,25718,39,102754,79787,92127,124,140500,137919,114249,177,51117,55117,21314,57,21902,21011,18233,27,149644,139423,124044,186,39461,46153,37620,55
6514243,6514911,NA,NA,"Npun_F5261","dienelactone hydrolase",26810,48124,4590,39,10504,5152,8677,12,20851,36083,38631,47,62864,53521,52234,84,13936,11260,12486,18,14689,14732,14924,22,36421,30974,31150,49,63316,53998,42865,79,16366,12201,25980,27,11188,10039,6496,13,34009,32390,40845,53,11695,8294,6634,13
6515715,6517061,6515715,6517061,"Npun_F5262","small GTP-binding protein",50337,109430,119894,69,56796,97276,78172,57,62847,53685,48824,40,70000,59791,76660,51,38103,46531,55642,34,53514,46472,57013,38,68946,65593,92229,56,81650,92255,107547,69,48019,65295,45445,39,56885,55652,68192,44,131013,128200,108495,90,50063,81673,77814,51
6517257,6517517,6517244,NA,"Npun_F5263","hypothetical protein",98143,149348,75603,412,262759,290326,233057,1004,311835,232155,274482,1045,153642,180209,176417,651,49055,39399,54050,181,253937,250469,266671,984,241214,308415,295306,1079,151470,160423,146535,585,77779,73384,61390,271,246566,250150,256077,961,77841,76782,107635,334,149908,135619,133456,535
6518332,6517514,6518332,NA,"Npun_R5264","hemolysin A",222648,402213,169570,323,604852,644478,544427,730,717998,555538,660479,787,314544,337468,409154,431,119005,108087,129653,145,621202,624991,668471,779,720443,908853,871248,1017,422205,425838,422330,517,192694,205222,97754,201,615811,640179,734245,810,263919,253342,281440,325,368902,311971,315990,405
6519364,6518588,6519364,6518588,"Npun_R5265","glutamine amidotransferase, class-II",64514,34374,22689,52,50189,56870,51398,67,50481,39798,34232,53,41886,40311,36687,51,48225,49787,46063,61,46301,45705,40901,57,31447,46112,34770,48,32182,36880,30872,42,40099,36490,22648,42,55499,66361,48498,73,20059,21491,23018,27,35953,25053,32639,40
6520075,6519557,6520075,6519465,"Npun_R5266","phosphoribosylaminoimidazole carboxylase catalytic subunit",18193,12570,9005,25,32973,23070,31061,55,18160,17429,18228,34,15397,10641,15520,26,39533,33878,30802,66,29311,30074,30092,57,25520,19667,22530,43,18677,13199,18072,32,28294,32597,16987,50,32851,24828,30877,56,19317,18184,13927,33,19853,17244,20353,36
6520165,6521433,6520165,NA,"Npun_F5267","N-acetylglucosamine-6-phosphate deacetylase",20835,18842,13154,13,24634,19974,30941,19,16075,20757,24698,16,21340,19473,19246,15,22582,24136,23484,18,23943,24168,23648,18,22739,18420,21788,16,15981,16000,15960,12,19409,18940,15053,14,24866,23777,23214,18,18995,17794,19748,14,19737,20152,15394,14
6522891,6521767,6522910,6521662,"Npun_R5268","peptidase M50",95663,97495,91759,84,60530,38539,46000,42,49567,46618,50450,43,112973,104938,119732,100,74690,78334,74867,67,40133,40081,44659,36,48342,49696,47622,43,122016,112172,88308,95,60005,51748,78066,56,37996,43504,33985,34,115253,214526,101023,127,52604,39007,47127,41
6523901,6523047,6523901,NA,"Npun_R5269","rhodanese",3566,2499,0,2,11614,2125,6866,8,6132,4363,5318,6,4071,5151,1338,4,30014,27845,19334,30,9318,8771,10208,11,3998,4895,3589,4,3477,3033,3188,3,16515,13186,27658,22,10085,10199,10528,12,2320,2509,2413,2,9086,9666,8020,10
6524478,6523924,NA,NA,"Npun_R5270","hypothetical protein",2754,1834,0,2,10400,8164,11369,17,6272,3391,4791,8,4784,3487,3777,7,18782,19696,15117,32,7848,6090,9690,14,2207,3559,2788,5,1968,2404,2798,4,13766,16147,15109,27,6721,8691,8921,14,1828,2112,1549,3,7134,9230,11394,16
